epoch,train_loss,test_loss,train_auc,test_auc
1,0.32325148513796836,0.3216682193376829,0.858565824277657,0.8673152700563089
2,0.3262227649262296,0.32017917227562126,0.8571096990084046,0.872404614230783
3,0.32642744811320223,0.3167748595849124,0.8568491501109862,0.8688998940488804
4,0.32629744787024656,0.33043854824519014,0.8568336062511746,0.871594861965929
5,0.32646485150154003,0.31962395424733075,0.8563801503366844,0.8735698384543042
6,0.3260744401793355,0.3278643015807039,0.8569090854705773,0.8740797133367461
7,0.32661491243529384,0.3168603147234758,0.8569499875024427,0.8683349007749908
8,0.326105525276005,0.31782926713820714,0.856817055531413,0.8625466363495673
9,0.326281348240109,0.32568745505880925,0.8566595282501016,0.8687610861775454
10,0.3263945089749831,0.3249879480119658,0.8564323615370973,0.8772783657337413
11,0.3262354518392403,0.3221660905837606,0.8572296167633803,0.8698298829775836
12,0.32613663082549227,0.320701600787788,0.8570217347256222,0.8677634790062022
13,0.32631100192807216,0.32065076948431753,0.8567637316405152,0.8686865632551993
14,0.32618617903513186,0.33025025442839684,0.8571444731583264,0.869757145748265
15,0.326508180850742,0.3256718216395642,0.8563525947111631,0.8760107617766455
16,0.3259246097206392,0.3350935417418793,0.857384020574044,0.8724393757217177
17,0.32641406930184086,0.32392653843224406,0.8567855444896503,0.8689482268068236
18,0.3262029958351763,0.32275499442857447,0.8573070597271527,0.8677901453554123
19,0.3261315606000885,0.32025281609070166,0.8571666578842021,0.8734479351436293
20,0.326293789880797,0.31290641008842124,0.8573504899329071,0.8697205985643028
21,0.32600685520667205,0.3253520246865093,0.8570765564125624,0.8659449292270329
22,0.3264194287825552,0.3186526250503862,0.8567176938879706,0.869148700610707
23,0.3263046616290997,0.31897875681862503,0.8569100114877576,0.872193426268735
24,0.326284782698589,0.3280581607233228,0.8569107728796612,0.866873727693718
25,0.32620218783086247,0.31893758109666703,0.8570026822896053,0.8744393519124772
26,0.326412127551232,0.3165299634291185,0.8571299038213569,0.865533743645909
27,0.3262446342295162,0.3239139494129662,0.8570260737775526,0.8725869930119878
28,0.32624961373796063,0.32322706574064386,0.856762958489663,0.871927238961441
29,0.32640276607937685,0.324119076267431,0.8569260389343188,0.8693984595421483
30,0.3260115640571778,0.32583235847269076,0.8569670791338271,0.8692886989440602
31,0.3264575397597881,0.32015595709982836,0.8570304760338301,0.8699819049773216
32,0.326335285088473,0.32742470360574616,0.8568851530710073,0.8631290103689242
33,0.32615088819554017,0.3263512715709992,0.8569186793025386,0.8739672146760158
34,0.32618888259476086,0.3178314209035189,0.8573116486567349,0.8643799478577636
35,0.32641302224314994,0.31859781177554086,0.8564668799298931,0.8676960988559661
