epoch,train_loss,test_loss,train_auc,test_auc
1,0.24631509408834712,0.20721548248943059,0.8951159575616615,0.9258501684503756
2,0.22007370431931825,0.19986951137747605,0.9115143313285061,0.928388233473411
3,0.21372444378060343,0.19551007653136387,0.9162382977334848,0.9300755943381627
4,0.20853067229601777,0.19648961542207566,0.9185701986064322,0.9297498839299533
5,0.20818403318620352,0.19336684974766347,0.9186204725201095,0.9292354852918419
6,0.20634955047386622,0.19790540626693362,0.9198908975377423,0.9310467732526994
7,0.2062412758833895,0.1899927105846714,0.9196166612244783,0.9293370317020035
8,0.20479504233928467,0.19200024574309055,0.9195822075058984,0.9297072653896978
9,0.20501797431659952,0.19062401167063864,0.919938606530817,0.9299270246782776
10,0.20706969915623463,0.19895077011875892,0.9191705928692708,0.9281279984762085
11,0.20693155202101288,0.1923934457856981,0.9179229067179533,0.926951822002119
12,0.20711007779319435,0.2031956961291119,0.9180206809033724,0.920860465946834
13,0.20828705447026843,0.1965057835148017,0.9174650191498147,0.9264468280139523
14,0.21001396777278414,0.1972116970548443,0.9164111836711717,0.9263646861346889
15,0.20984703174320393,0.19719210694411424,0.9162471801490726,0.9239272151522006
16,0.21152420353600362,0.2027588080973678,0.9149790863429442,0.921537838835252
17,0.2123580567197124,0.20103925399463196,0.9145603310849489,0.9211409387983477
18,0.21251297115251935,0.19581098693715948,0.9148921774257736,0.9255185057320746
19,0.21326577163478921,0.1947916813925201,0.9140573317814462,0.9255051725574696
20,0.21189688238378454,0.19615766190100406,0.9148599887746139,0.9241237604314235
21,0.21240772934698976,0.19447013995429946,0.9145273222471438,0.926204688039428
22,0.21210367993542353,0.2158974983096631,0.9152951771628877,0.9138031690098926
23,0.2134893375054685,0.205321717617965,0.913976925562697,0.9203326150879156
24,0.21314286592558687,0.1955728956094077,0.9138608706222446,0.9266675396721469
25,0.21256710989100774,0.19899976340909342,0.91369048934055,0.924344472089618
26,0.2121131139255103,0.19640785833758773,0.9148729927015882,0.9261338555493386
27,0.21186123524212666,0.20511474974218435,0.9141509315402113,0.9194702444018523
28,0.21349376229094302,0.21235742553725573,0.9139751323230779,0.915936476946703
29,0.21265902080830412,0.2073280968527863,0.9137305065115544,0.9177874072927703
30,0.21338502719812025,0.19799495542140874,0.9136911052154684,0.9230592492946512
31,0.21313185678507712,0.20158490222026829,0.9139833018524239,0.9277776455042203
32,0.2121024602220202,0.1958523339932532,0.9147669225781289,0.924798038118594
33,0.21280527006229155,0.21204733054859456,0.9149164302566855,0.9254201735693622
34,0.21229668394854775,0.19460781134811103,0.9142407816643308,0.9255516005761835
35,0.21159267694537232,0.1951486271767157,0.9152147650646643,0.9268653944595898
