epoch,train_loss,test_loss,train_auc,test_auc
1,0.23442307234081458,0.20084472306244208,0.9007689867145197,0.9204066618254545
2,0.21102190834412568,0.19473066501706865,0.9151484343070551,0.9241366174212211
3,0.204837113212372,0.1882252989725892,0.9177785553382356,0.9293875072915799
4,0.20024957282609135,0.18323372452053777,0.920353496034552,0.9302129736550755
5,0.1972040138413121,0.18892521295197887,0.9214833781018543,0.9321334269830122
6,0.19412204584035517,0.18132435763278582,0.9237618801206087,0.9298928584183523
7,0.19426467848878867,0.1797453072369861,0.9230560389585716,0.9316496232187711
8,0.19217631289930948,0.1861465397799818,0.9241335760674241,0.9315003392816752
9,0.1913029279547146,0.18051025484325736,0.9254586772550116,0.9312485565648028
10,0.19007605197315372,0.1897767750503462,0.926653152695309,0.9295663146867299
11,0.1902607213777771,0.17902266806450443,0.9249515520305168,0.9332210330829396
12,0.1902935635658456,0.18118281179478507,0.9260487853778065,0.9334772205092796
13,0.18921762332771935,0.1784547642978561,0.9267424839558336,0.9316612897465507
14,0.19020896428584058,0.18180775693208867,0.9258994820109772,0.9291758431447245
15,0.18982838759958948,0.18185531427386675,0.9266146862356144,0.9340700705943977
16,0.1893962378120639,0.1801556331320695,0.9261161274049714,0.9313493886977536
17,0.1898714878243811,0.18216643505185867,0.9265500575857747,0.9328105617790265
18,0.18984194151964004,0.17847936919684707,0.9259129445369358,0.9330046070880109
19,0.18978348356128508,0.1801444715957609,0.926061002925112,0.9307811811764146
20,0.18920883329224522,0.17977701006846253,0.9262493606990518,0.9318717634313877
21,0.18997053286712157,0.1800398330859211,0.9262004111369293,0.9325634218640254
22,0.19005710757921573,0.1832606373743836,0.926139296942769,0.9314446256592183
23,0.19017021593868214,0.18333322291483964,0.925707120315134,0.9341569743217342
24,0.1899796705584311,0.17702557573131486,0.9264888654885817,0.9332374614587922
25,0.19001457353079124,0.18241112196638556,0.9260667795084745,0.9327138962631396
26,0.19014896484612062,0.18046659079760644,0.9256239272256328,0.9326619921191412
27,0.1902806692285581,0.18407990304405428,0.9255738870210534,0.930258449304175
28,0.19013676255963977,0.17905419662480465,0.925553327969783,0.9322889013226032
29,0.18976292227814487,0.17645424300549076,0.925758126223344,0.9335800764276616
30,0.19089052967498502,0.1828254854486015,0.9253786238047121,0.9315343864953989
31,0.19055060176937563,0.17762258585355065,0.9252683175201202,0.9341819740241187
32,0.1898504545914264,0.17966006608062185,0.9255878919285034,0.9334743634004357
33,0.1903321231052974,0.17758862627741626,0.9258282433623125,0.932888417995024
34,0.19122064861780588,0.1861974824318394,0.9250739450441141,0.9318030737729314
35,0.19013835640314314,0.18040140292020507,0.9257024637715988,0.9335729336555517
