epoch,train_loss,test_loss,train_auc,test_auc
1,0.23865542403221493,0.19581925977729675,0.897549493964683,0.9245175652670803
2,0.20932635441168368,0.18392441944494678,0.91410675317137,0.9302878537160272
3,0.2012901303419429,0.18952599327887415,0.9194096640475813,0.9283884715658147
4,0.19854937725703614,0.1805623603192335,0.9198858705873352,0.9299186914441494
5,0.196659190668758,0.1841214012408602,0.9216837006057108,0.9302515446244687
6,0.19622584458224562,0.19399904181382033,0.9214590238500135,0.9289290603683288
7,0.19490480785480094,0.18969797746604666,0.9227591460916305,0.9330323448530373
8,0.19481772891598337,0.18223337418791177,0.9232982541856896,0.9312327234199592
9,0.1944787226580634,0.18967147901946424,0.9230403157747982,0.9326962774252687
10,0.19447258324808767,0.18526236744691243,0.9231541512137549,0.9321579505005892
11,0.1944600441549912,0.1825271397397138,0.9235883783080034,0.9309043939953096
12,0.19481971151180996,0.187409267289356,0.9225606168273931,0.9306763014726016
13,0.19481859504837754,0.18523574931339026,0.9226656683319542,0.9312979607385626
14,0.1957855353841234,0.18425456560887746,0.9221662863749285,0.9288877513362936
15,0.1951178817597245,0.18635772930081848,0.9230013407405889,0.9314458161212366
16,0.1942910277581477,0.17902632722057854,0.9236532597752322,0.9316218854537446
17,0.19448366175211934,0.1800825273594283,0.9233192733058131,0.9308198711920097
18,0.1948617627434136,0.19478038164254244,0.9235995243211431,0.9311391531053201
19,0.19486573951268749,0.1845128914990795,0.9228894528774476,0.931542719729527
20,0.19450825573527122,0.18200510155920888,0.9233825379176476,0.9311524862799252
21,0.19468391642522162,0.18083422949247044,0.9226085404212745,0.9322253306508255
22,0.19426511141241115,0.18867508535799773,0.9234601161093255,0.9321817597409554
23,0.19576383479145631,0.18392824696762788,0.9220000001469868,0.9295441720931894
24,0.19455700226130926,0.18431722960305438,0.9226300078513028,0.9328777038368592
25,0.19521535171415372,0.17912903749729361,0.9227230564093655,0.9331429387745385
26,0.19466390133739736,0.18314731622087782,0.9221322765566478,0.9325034225783027
27,0.19490177849898424,0.18692416624441577,0.9234667481561786,0.931644861370698
28,0.1950026023397508,0.18380782485313124,0.9231492594912534,0.9319541434030548
29,0.19444942918633276,0.18677380256742265,0.9225230719752733,0.9297434554350543
30,0.1945326127865722,0.17879840423180726,0.92272485405859,0.9317789073939596
31,0.19439820837866134,0.18373533236299533,0.9226278559637602,0.9329640123331867
32,0.19496027063006657,0.18476457425090662,0.9231446147066666,0.9290153688646564
33,0.19477146866534775,0.17945809751520375,0.9227813675642198,0.9316317662884965
34,0.1937270310045689,0.18806382814026854,0.9235754081880055,0.9282044261377841
35,0.19398351653199183,0.18162150387060713,0.9228847066719318,0.9322753300555946
