epoch,train_loss,test_loss,train_auc,test_auc
1,0.23513741079448253,0.21783903516060454,0.9020055342020404,0.9195806002309496
2,0.23025231649135722,0.22444593708228577,0.9055859972679554,0.9154885060892133
3,0.23547891133005033,0.22303842945375305,0.9022632785902844,0.91539791192962
4,0.2368235935695969,0.22526625231200573,0.9011233073453226,0.9128438947155392
5,0.23791025628100385,0.25374630106277984,0.9015158342690883,0.9062482589492983
6,0.2379686937837178,0.2307930408841204,0.9016711964340401,0.9115027202057119
7,0.23875078505392822,0.22881637654137835,0.9006573428495561,0.9102701158319544
8,0.23779590056052305,0.22565463789487028,0.901976802681687,0.9111536767419435
9,0.23714029495408473,0.2204828905225918,0.9020543176690178,0.9144188759657623
10,0.2382661579819781,0.23227615584091355,0.9007594634362485,0.9089553695789336
11,0.23703445961706654,0.23927674454089828,0.9021198150111647,0.9082901394031022
12,0.2382991129519046,0.22715591373142785,0.900705936703492,0.9121450935107916
13,0.23746316369711878,0.22197583375176302,0.9022042942356386,0.9149648218473588
14,0.23748415994933267,0.22473031572063865,0.9014526034642302,0.9147555386245403
15,0.2378122180666423,0.22675324539191075,0.9015747186726735,0.9134734110308211
16,0.2377922554648975,0.22816945644697367,0.9016397691747842,0.9126354448161331
17,0.2377330929368407,0.23669291953194985,0.9012715200696955,0.9119598576207425
18,0.23762956695513276,0.23170816963387675,0.901629021496019,0.9055394578635967
19,0.2385212479243228,0.22874340475469396,0.9005030316406106,0.9133250794633397
20,0.23767152109485812,0.23384466733265818,0.901730490930948,0.913297460744515
21,0.23751680785483056,0.22878161726705254,0.9017650122634806,0.9104124950893442
22,0.23789720452839155,0.2209694822222782,0.9011199251778119,0.9143245913739123
23,0.23781850313250427,0.21783971795645515,0.9013390340714793,0.9156002904727326
24,0.23741804635538302,0.22955272646917813,0.9019585998296865,0.9139767383721622
25,0.23888600845258315,0.22954583289983022,0.9004786083049483,0.9126524684229949
26,0.23721964497058487,0.22583365247276027,0.9019164116628483,0.9140795942905443
27,0.2374638334176404,0.22540758530095614,0.9015587044549289,0.9136779324055666
28,0.23788670237970516,0.2263109762853572,0.9010347859823635,0.9159464768276567
29,0.2384911009469417,0.23025001681267657,0.9015974119730641,0.9123260437375746
30,0.2386522502034575,0.22077994094581962,0.9007774061215175,0.9143384007333246
31,0.23717392999685907,0.22520845061372918,0.9017837354489445,0.9135138867394434
32,0.23807180788919935,0.2302936096935321,0.9013377523461124,0.9126719920000952
33,0.23804799426500886,0.24770451891859271,0.9015393345273076,0.9062842109022512
34,0.23741768816286254,0.23309926785471494,0.9016188632345382,0.911061177843121
35,0.23684807189907164,0.22860077271985885,0.9023723340167487,0.9126438970964632
