epoch,train_loss,test_loss,train_auc,test_auc
1,0.30981016632461694,0.31285507836000387,0.8631971654467125,0.8809999880953797
2,0.32271513065048674,0.32070399088831103,0.8648209953670479,0.8719700955941
3,0.32529878195441553,0.3204150993653271,0.8600854170006025,0.8715309341555457
4,0.3252203837652557,0.3223706515243901,0.8595574578594203,0.8719181914501017
5,0.3255653552301637,0.3208379000755629,0.8599299725230125,0.8700917846216116
6,0.3252946040810126,0.32128929353532687,0.8594115263710217,0.8705877310984392
7,0.32568082200640663,0.3197069305034143,0.8594341491177224,0.871142724491375
8,0.3251909356828258,0.32105073748951984,0.8595981232424507,0.8711860573088415
9,0.32572287894325214,0.3194646617335737,0.8595152741021876,0.8707267770621778
10,0.32512977877296523,0.32142195593365624,0.8593580481439271,0.8720434280544278
11,0.3255047210489723,0.320946299968778,0.8595041075108886,0.8722919965238508
12,0.3254208846948688,0.32016449229186755,0.8597856137939519,0.8707539195961953
13,0.3253278858623707,0.32122398436018673,0.8591743131065459,0.8720760467137295
14,0.32562934653060643,0.3194710139016869,0.8599861523684837,0.8701120224759229
15,0.32540425308367754,0.3209834281745774,0.8591967286017824,0.8712039142391161
16,0.32532398048428346,0.32162574562676827,0.8595163603350389,0.8711099867858717
17,0.32533733308112,0.32123379862318663,0.8595763118631841,0.8711262961155225
18,0.32552080451199933,0.3213631992144963,0.8597221345813106,0.8701389269175367
19,0.325492266905764,0.3199662778536072,0.8595161957097623,0.8703244008999894
20,0.3253727862852096,0.32127393024758405,0.8595472305141181,0.870958202878537
21,0.3252352064240381,0.32168740564599974,0.8599064766743989,0.8698444066142069
22,0.3256554026084671,0.3206073436590717,0.8594308757204836,0.8706830871061058
23,0.32543234864885767,0.32114694656618414,0.8593478501959959,0.8714341495934571
24,0.3253633400760577,0.3211611900589757,0.8595615426240931,0.8719808097522647
25,0.3252480758471939,0.3212255970748794,0.8596551056361447,0.8713546267306341
26,0.3253555509166855,0.32249440020815695,0.8596830992824911,0.8709272508660612
27,0.3258204323091756,0.3200372803343328,0.8595207199651289,0.8708476089570363
28,0.3252814939072657,0.320833279780618,0.8595151065371742,0.8714872441994739
29,0.3258040218246665,0.319089699624851,0.8594606773051342,0.8712277234794825
30,0.3252491501571103,0.319173243735859,0.859775661314067,0.8704377328841326
31,0.3248207546581414,0.324016915344318,0.8595068061895282,0.870835823383055
32,0.32597740746077464,0.31932725103005116,0.8595266156078433,0.8709129653218414
33,0.32498119607844467,0.3220945335765832,0.859388500880341,0.8718192640563802
34,0.325618014863243,0.32077617830734223,0.8593147605154212,0.8720803323769956
35,0.32565510306632983,0.31997962090467047,0.859569532829477,0.8712803419006915
