epoch,train_loss,test_loss,train_auc,test_auc
1,0.2504492937005257,0.2047156508418097,0.8913919162668809,0.9246167307532052
2,0.22611874092388623,0.20122052318299824,0.9086309063819415,0.9246968488470375
3,0.21994885773641135,0.19617995937360422,0.9125798096358555,0.9275678860965941
4,0.21557767181831944,0.19667160535407494,0.9140456286881299,0.9285663265913501
5,0.21036314497892042,0.18980354366400054,0.9169471829932684,0.9294720300948797
6,0.20747137638193588,0.18716030519230184,0.9179805711306501,0.9300565469458697
7,0.20529962069566343,0.18417054932034127,0.9194933304347526,0.9307617766455162
8,0.2039328009567734,0.18440584521566003,0.9197877201155699,0.9300946417304556
9,0.20162513983005734,0.18344687430754952,0.9205562746887388,0.9313584362090928
10,0.19827407864785276,0.18460060442398474,0.9229523970579404,0.9302470208687992
11,0.19839198182098067,0.1850857724923917,0.9224700626362431,0.9297098844061381
12,0.1966657140030017,0.18082671344331055,0.9233179092678077,0.9318898584540661
13,0.1964184530279816,0.18064284259604269,0.9221898527772321,0.9331031773431269
14,0.19632125479698903,0.17844794813832562,0.9233545839577518,0.933583171628909
15,0.19533404962001943,0.1805053138875189,0.9233689871995764,0.9318952155331484
16,0.19458346648078925,0.1791281455414781,0.9235084791939006,0.9333517458125499
17,0.19422458280788402,0.17907433303522433,0.9241730743748336,0.9329684170426542
18,0.19367143018944058,0.17864543821500695,0.9240397087925845,0.9329219890239403
19,0.1921747539340659,0.17881343837284372,0.9255959247600752,0.9329146081594266
20,0.19183978897382833,0.17881407428783733,0.9253313337241713,0.9334876965750407
21,0.19214524264338342,0.17685028499552863,0.9244921843047585,0.9329477030035357
22,0.1910991056358873,0.17876437483744448,0.9258717147243861,0.9329336555517196
23,0.19128794382132558,0.17562475966675506,0.9255159154058317,0.9337919786669207
24,0.19107233990984643,0.18001599032352444,0.9258382928535213,0.9327169914643874
25,0.1899817113726823,0.17698452447279844,0.9256359037144974,0.933460792133427
26,0.18994162919203772,0.17782897917714163,0.9255556224345741,0.9333831740098332
27,0.1902563368415304,0.17841638923199485,0.925309272467253,0.933066511112963
28,0.18932262162856867,0.17814397601520313,0.9270545796730851,0.9330337734074594
29,0.18922500377827947,0.17651046468778644,0.9261928148563141,0.9333615076011
30,0.18901325150979834,0.17754424538047317,0.925679320691435,0.9332701991642957
31,0.18858972523938802,0.17703828175456118,0.9270220544220298,0.9329981785931121
32,0.1891061694923451,0.17719855719108615,0.9265779527509288,0.9324498517874787
33,0.18816584122140284,0.17557334233224647,0.9270969471638848,0.9342741157843358
34,0.1880872812414314,0.17782341099557772,0.9264073759767184,0.9329193700074999
35,0.18822434020114695,0.17805288127621116,0.9271903514301343,0.9312391519148582
