epoch,train_loss,test_loss,train_auc,test_auc
1,0.2329507744020926,0.19794011168874234,0.901815017191215,0.9242406638016214
2,0.20592207310155922,0.1976412955452414,0.9186503593571355,0.9280751419625957
3,0.20047538539323448,0.1893791341212501,0.9211845508879144,0.9283475196723847
4,0.19642316607893212,0.18546962302054285,0.923757308829449,0.9297808359424293
5,0.19370018880321654,0.18427049540497764,0.925461581715247,0.9296746467303961
6,0.19195207507942788,0.18048839078230017,0.9264236121446124,0.931598314305782
7,0.19055692463627635,0.18337481299324718,0.9269404473206833,0.9295156010047498
8,0.1885574041233003,0.1796007060333896,0.928432671091412,0.9333179366912299
9,0.18638764633717705,0.1827948835906267,0.9303382351244344,0.9290129879406198
10,0.18563181372269758,0.18029112499794794,0.9303429607517908,0.9300367852763658
11,0.18452977541270876,0.18367985516456287,0.9310298802961111,0.9312398661920691
12,0.18349637733281857,0.18476529347012416,0.9316227503018926,0.9276080046666111
13,0.1833917184094445,0.18366540223233027,0.9312071670202068,0.930650587493006
14,0.18280700549748685,0.18236228194078216,0.93218525870311,0.9279846668492042
15,0.18139792013999503,0.1908579699726869,0.9335917803187396,0.9273351507720146
16,0.1813178444115354,0.18152881540605784,0.9325327209273048,0.9294351257723122
17,0.18072392805682388,0.18452012120203798,0.9333101196994795,0.9304086856108855
18,0.1799488648066425,0.18072178014200768,0.9337273021981369,0.9284222806871347
19,0.1793739434070504,0.1868322546829653,0.934150539085311,0.9222121165224223
20,0.17963435966782654,0.18003191414391598,0.9342141314778301,0.9284601373793169
21,0.1777773426253491,0.1802310360362158,0.935210869913033,0.9286015642670922
22,0.17822644205770288,0.17980028657148966,0.9350959247233284,0.928553707693956
23,0.17719993760929997,0.18924647463963568,0.9357923601965772,0.9246561350460114
24,0.1774163308932773,0.17957813106636053,0.9354524472172044,0.9288570374162213
25,0.176731840073046,0.18114855408363634,0.9354728592816208,0.9272584850180354
26,0.17641676495634456,0.18083711224342144,0.9366050681508223,0.926905393983405
27,0.17566945165248926,0.18312456803960062,0.9370721188794399,0.9276225283032344
28,0.174487001817305,0.18444982317910677,0.9371798720023776,0.9267746812537946
29,0.1749241759980118,0.1812365664342277,0.9373665335480224,0.9287003726146117
30,0.17382435818069042,0.18347219915239604,0.9382504434042185,0.9246573255080297
31,0.1732535525800695,0.178485418727839,0.9384423303325231,0.9284708515374815
32,0.1730784420365861,0.17856410517208818,0.9388124417610524,0.9285901358317162
33,0.17348570520451412,0.17841809305083722,0.9384524342088677,0.9301029749645837
34,0.17306571464827505,0.17868324162506793,0.9388604314990182,0.9292179855001726
35,0.17310666169529387,0.18110410325667436,0.9388368636268463,0.9262094498875013
